borough,neighborhood,building_class_category,tax_class_at_present,block,lot,easement,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,year
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3708,6,NA,B2,480 BUEL AVENUE,NA,10305,2,0,2,5000,2712,1980,1,B2,10,45793,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3713,19,NA,B9,226 SLATER BOULEVARD,NA,10305,2,0,2,3111,1872,1980,1,B9,995000,45622,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3713,27,NA,B9,244 SLATER BOULEVARD,NA,10305,2,0,2,3111,2112,1980,1,B9,650000,45824,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3722,50,NA,B9,396 ADAMS AVENUE,NA,10306,2,0,2,3640,1656,1975,1,B9,0,45616,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3722,50,NA,B9,396 ADAMS AVENUE,NA,10306,2,0,2,3640,1656,1975,1,B9,0,45860,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3725,3,NA,B2,410 HUNTER AVENUE,NA,10306,2,0,2,3000,1910,1925,1,B2,0,45602,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3729,142,NA,B9,147 MORELAND STREET,NA,10306,2,0,2,2794,1320,1985,1,B9,678000,45749,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3730,25,NA,B9,131 KISWICK STREET,NA,10306,2,0,2,3441,1600,1980,1,B9,0,45740,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3739,23,NA,B3,476 MIDLAND AVENUE,NA,10306,2,0,2,3745,1332,1945,1,B3,680000,45889,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3739,29,NA,B3,488 MIDLAND AVENUE,NA,10306,2,0,2,4280,1576,1930,1,B3,745000,45618,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3742,6,NA,B9,419 GREELEY AVENUE,NA,10306,2,0,2,3300,1580,2010,1,B9,999000,45855,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3746,24,NA,B2,296 OLDFIELD STREET,NA,10306,2,0,2,4000,3525,2024,1,B2,1486645,45902,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3755,17,NA,B9,296 SLATER BLVD,NA,10305,2,0,2,3307,2102,2000,1,B9,0,45686,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3755,17,NA,B9,296 SLATER BLVD,NA,10305,2,0,2,3307,2102,2000,1,B9,615228,45576,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3765,18,NA,B2,N/A GRIMSBY STREET,NA,10305,2,0,2,3800,2262,2023,1,B2,996000,45828,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3767,24,NA,B2,136 GRAHAM BOULEVARD,NA,10305,2,0,2,3000,1552,1925,1,B2,775000,45660,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3798,26,NA,B2,806 NUGENT AVENUE,NA,10306,2,0,2,3560,1928,2005,1,B2,0,45754,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3799,25,NA,B2,170 GRIMSBY STREET,NA,10306,2,0,2,3800,2300,2022,1,B2,995000,45684,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3804,8,NA,B3,555 LINCOLN AVENUE,NA,10306,2,0,2,2000,900,1925,1,B3,350000,45635,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3806,16,NA,B2,184 COLONY AVENUE,NA,10306,2,0,2,4000,1540,1930,1,B2,0,45694,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3806,33,NA,B2,115 BADEN PLACE,NA,10306,2,0,2,4000,2000,1930,1,B2,729067,45889,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3809,1,NA,B2,171 BADEN PLACE,NA,10306,2,0,2,3800,1180,1935,1,B2,515000,45680,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3826,15,NA,B9,753 QUINCY AVENUE,NA,10305,2,0,2,1980,1762,2000,1,B9,625000,45807,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3864,30,NA,B9,985 FATHER CAPODANNO BL,NA,10306,2,0,2,2002,1400,2002,1,B9,703000,45884,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3882,42,NA,B9,333 FREEBORN STREET,NA,10306,2,0,2,3500,2200,2005,1,B9,990000,45666,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3905,32,NA,B3,326 BRYANT AVENUE,NA,10306,2,0,2,3200,1440,1920,1,B3,350000,45736,2025
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3905,37,NA,B9,336 BRYANT AVENUE,NA,10306,2,0,2,3700,1968,1931,1,B9,0,45877,2025
5,MIDLAND BEACH,03 THREE FAMILY DWELLINGS,1,3683,78,NA,C0,629 MASON AVENUE,NA,10306,3,0,3,5382,3850,1980,1,C0,0,45876,2025
5,MIDLAND BEACH,03 THREE FAMILY DWELLINGS,1,3683,83,NA,C0,639 MASON AVENUE,NA,10306,3,0,3,5300,2800,1980,1,C0,210000,45876,2025
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3674,1009,NA,R3,"623A LACONIA AVENUE, 623A",623A,10306,1,NA,1,NA,NA,1985,1,R3,398000,45692,2025
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3674,1016,NA,R3,"623H LACONIA AVENUE, 623H",623H,10306,1,NA,1,NA,NA,1985,1,R3,0,45693,2025
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3674,1046,NA,R3,"20 MEADOW PLACE, F",F,10306,1,NA,1,NA,NA,1985,1,R3,0,45826,2025
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1018,NA,R3,972 PATTERSON AVENUE,NA,10306,1,NA,1,NA,NA,1981,1,R3,495000,45597,2025
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1021,NA,R3,966 PATTERSON AVENUE,NA,10306,1,NA,1,NA,NA,1981,1,R3,0,45720,2025
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1024,NA,R3,946 PATTERSON,NA,10306,1,NA,1,NA,NA,1981,1,R3,545000,45646,2025
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1040,NA,R3,969 PATTERSON AVENUE,NA,10306,1,NA,1,NA,NA,1981,1,R3,0,45645,2025
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1062,NA,R3,903 PATTERSON AVENUE,NA,10306,1,NA,1,NA,NA,1981,1,R3,540000,45889,2025
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1077,NA,R3,902 PATTERSON AVENUE,NA,10306,1,NA,1,NA,NA,1981,1,R3,627000,45726,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3478,30,NA,V0,N/A LIBERTY AVENUE,NA,10305,0,0,0,33960,0,NA,1,V0,22003,45638,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3685,15,NA,V0,N/A HUNTER AVENUE,NA,10306,0,0,0,2000,0,NA,1,V0,125000,45793,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3685,15,NA,V0,N/A HUNTER AVENUE,NA,10306,0,0,0,2000,0,NA,1,V0,750000,45874,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3713,55,NA,V0,N/A SEAVER AVENUE,NA,10305,0,0,0,6720,0,NA,1,V0,650000,45824,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3713,64,NA,V0,N/A SEAVER AVENUE,NA,10305,0,0,0,4480,0,NA,1,V0,995000,45622,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3724,36,NA,V0,N/A BEACHVIEW AVENUE,NA,10306,0,0,0,9000,0,NA,1,V0,180000,45616,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3727,6,NA,V0,N/A HAMDEN AVENUE,NA,10306,0,0,0,1500,0,NA,1,V0,592000,45793,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3728,20,NA,V0,398 HAMDEN AVENUE,NA,10306,0,0,0,2060,0,NA,1,V0,15,45632,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3734,38,NA,V0,181 MORELAND STREET,NA,10306,0,0,0,1480,0,NA,1,V0,15,45632,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3734,39,NA,V0,185 MORELAND STREET,NA,10306,0,0,0,2960,0,NA,1,V0,15,45632,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3734,41,NA,V0,187 MORELAND STREET,NA,10306,0,0,0,1480,0,NA,1,V0,15,45632,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3736,20,NA,V0,176 KISWICK STREET,NA,10306,0,0,0,2000,0,NA,1,V0,15,45632,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3738,5,NA,V0,457 LINCOLN AVENUE,NA,10306,0,0,0,1860,0,NA,1,V0,15,45632,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3738,6,NA,V0,N/A LINCOLN AVENUE,NA,10306,0,0,0,2071,0,NA,1,V0,15,45632,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3753,47,NA,V0,N/A NAUGHTON AVENUE,NA,NA,0,0,0,6000,0,NA,1,V0,1000,45702,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3766,33,NA,V0,N/A OLYMPIA BOULEVARD,NA,10305,0,0,0,3600,0,NA,1,V0,350000,45805,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3767,20,NA,V0,N/A OLYMPIA BOULEVARD,NA,10305,0,0,0,4000,0,NA,1,V0,775000,45660,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3767,22,NA,V0,N/A GRAHAM BOULEVARD,NA,10305,0,0,0,4000,0,NA,1,V0,775000,45660,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3794,9,NA,V0,N/A HUNTER AVENUE,NA,10306,0,0,0,2000,0,NA,1,V0,310000,45674,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3795,37,NA,V0,111 GRIMSBY STREET,NA,10306,0,0,0,2850,0,NA,1,V0,15,45632,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3795,38,NA,V0,113 GRIMSBY STREET,NA,10306,0,0,0,2850,0,NA,1,V0,15,45632,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3796,6,NA,V0,N/A MAPLETON AVENUE,NA,10306,0,0,0,4000,0,NA,1,V0,190000,45643,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3796,8,NA,V0,N/A MAPLETON AVENUE,NA,10306,0,0,0,4500,0,NA,1,V0,190000,45643,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3802,5,NA,V0,521 LINCOLN AVENUE,NA,10306,0,0,0,2000,0,NA,1,V0,15,45632,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,4,3814,29,NA,V1,291 COLONY AVENUE,NA,10306,0,0,0,3000,0,NA,1,V0,430000,45608,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,4,3814,30,NA,V1,295 COLONY AVENUE,NA,10306,0,0,0,3000,0,NA,1,V0,430000,45608,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3824,1,NA,V0,N/A SLATER BOULEVARD,NA,10305,0,0,0,1200,0,NA,1,V0,380250,45891,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3824,14,NA,V0,N/A SLATER BOULEVARD,NA,10305,0,0,0,3600,0,NA,1,V0,380250,45891,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3825,7,NA,V0,N/A CANOE PLACE,NA,10305,0,0,0,5400,0,NA,1,V0,52000,45573,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3826,23,NA,V0,N/A IONA STREET,NA,10305,0,0,0,660,0,NA,1,V0,625000,45807,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3864,4,NA,V0,N/A OCEANSIDE AVENUE,NA,10306,0,0,0,2080,0,NA,1,V0,160000,45645,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3864,5,NA,V0,N/A FR CAPODANNO BLVD,NA,10306,0,0,0,1940,0,NA,1,V0,160000,45645,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3864,6,NA,V0,N/A OCEANSIDE AVENUE,NA,10306,0,0,0,2240,0,NA,1,V0,160000,45645,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3864,114,NA,V0,N/A JEFFERSON AVENUE,NA,10306,0,0,0,3840,0,NA,1,V0,63000,45749,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3873,28,NA,V0,770 PATTERSON AVENUE,NA,10306,0,0,0,4000,0,NA,1,V0,15,45632,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3881,1,NA,V0,529 GREELEY AVENUE,NA,10306,0,0,0,3100,0,NA,1,V0,15,45632,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3881,3,NA,V0,527 GREELEY AVENUE,NA,10306,0,0,0,2900,0,NA,1,V0,15,45632,2025
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3884,14,NA,V0,1144 OLYMPIA BOULEVARD,NA,10306,0,0,0,4000,0,NA,1,V0,15,45632,2025
5,MIDLAND BEACH,06 TAX CLASS 1 - OTHER,1,3808,40,NA,G0,231 COLONY AVENUE,NA,10306,1,0,1,1980,0,1901,1,G0,0,45889,2025
5,MIDLAND BEACH,21 OFFICE BUILDINGS,4,3738,22,NA,O7,460 MIDLAND AVENUE,NA,10306,2,2,4,4068,2830,1965,4,O7,1400000,45863,2025
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3652,1,NA,K1,1840 HYLAN BOULEVARD,NA,10305,0,2,2,4847,3010,1958,4,K1,1100000,45615,2025
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3652,3,NA,K1,1834 HYLAN BOULEVARD,NA,10305,0,4,4,6175,4100,1963,4,K1,1750000,45748,2025
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3657,1,NA,K1,1898 HYLAN BOULEVARD,NA,10305,0,2,2,8980,4550,1978,4,K1,2500000,45820,2025
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3660,44,NA,K4,381 SEAVER AVENUE,NA,10305,0,1,1,5600,4800,2006,4,K4,2950000,45847,2025
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3672,1,NA,K7,2066 HYLAN BOULEVARD,NA,10306,0,1,1,13502,6095,2009,4,K7,4000000,45643,2025
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3697,1,NA,K1,2248 HYLAN BOULEVARD,NA,10306,0,1,1,5580,3600,1970,4,K1,2900000,45854,2025
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3697,4,NA,K2,2244 HYLAN BOULEVARD,NA,10306,0,2,2,1800,1800,1990,4,K2,2900000,45854,2025
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3697,5,NA,K2,2242 HYLAN BOULEVARD,NA,10306,0,2,2,1802,1800,1990,4,K2,2900000,45854,2025
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3697,10,NA,K1,2232 HYLAN BOULEVARD,NA,10306,0,1,1,2774,1235,1986,4,K1,6500000,45596,2025
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3697,11,NA,K1,2230 HYLAN BOULEVARD,NA,10306,0,1,1,2775,1235,1986,4,K1,6500000,45596,2025
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3697,12,NA,K1,2228 HYLAN BOULEVARD,NA,10306,0,1,1,2736,1235,1986,4,K1,6500000,45596,2025
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3697,13,NA,K1,2226 HYLAN BOULEVARD,NA,10306,0,1,1,2736,1235,1986,4,K1,6500000,45596,2025
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3697,14,NA,K1,2224 HYLAN BOULEVARD,NA,10306,0,1,1,2717,1235,1986,4,K1,6500000,45596,2025
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3697,15,NA,K1,2222 HYLAN BOULEVARD,NA,10306,0,1,1,2698,1235,1986,4,K1,6500000,45596,2025
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3697,16,NA,K1,2220 HYLAN BOULEVARD,NA,10306,0,1,1,2698,1235,1986,4,K1,6500000,45596,2025
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3697,19,NA,K5,2218 HYLAN BOULEVARD,NA,10306,0,1,1,4230,1235,1986,4,K5,6500000,45596,2025
5,MIDLAND BEACH,29 COMMERCIAL GARAGES,4,3738,25,NA,G7,N/A MORELAND STREET,NA,10306,0,0,0,1920,0,NA,4,G7,1400000,45863,2025
5,MIDLAND BEACH,30 WAREHOUSES,4,3692,33,NA,E1,339 LINCOLN AVENUE,NA,10306,0,3,3,4949,4475,1930,4,E1,1345000,45785,2025
5,MIDLAND BEACH,33 EDUCATIONAL FACILITIES,4,3660,38,NA,W8,389 SEAVER AVENUE,NA,10305,0,1,1,6000,2700,1996,4,W8,2950000,45847,2025
5,MIDLAND BEACH,37 RELIGIOUS FACILITIES,4,3814,1,NA,M1,585 LINCOLN AVENUE,NA,10306,0,1,1,4140,3200,1987,4,M1,400000,45793,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,17,68,NA,A5,14 MONTGOMERY AVENUE,NA,10301,1,0,1,1190,1036,2001,1,A5,550000,45645,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,17,104,NA,A1,100 MONTGOMERY AVENUE,NA,10301,1,0,1,2125,1160,1920,1,A1,300000,45860,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,17,106,NA,A1,106 MONTGOMERY AVE,NA,10301,1,0,1,2125,1120,1930,1,A1,515275,45691,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,21,56,NA,A1,110 HAMILTON AVENUE,NA,10301,1,0,1,3700,2867,1910,1,A1,0,45783,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,21,65,NA,A1,94 HAMILTON AVENUE,NA,10301,1,0,1,4200,2432,1910,1,A1,492100,45743,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,22,93,NA,A9,10 PHELPS PLACE,NA,10301,1,0,1,8270,2678,1930,1,A9,0,45792,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,24,15,NA,A1,89 SHERMAN AVENUE,NA,10301,1,0,1,4500,2061,1920,1,A1,435000,45630,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,24,39,NA,A1,184 DANIEL LOW TERRACE,NA,10301,1,0,1,3300,2086,1920,1,A1,0,45859,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,28,73,NA,A1,16 CRESCENT AVENUE,NA,10301,1,0,1,4000,1728,1899,1,A1,689000,45839,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,28,110,NA,A1,53 FT HILL CIRCLE,NA,10301,1,0,1,6832,1668,1920,1,A1,0,45582,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,28,130,NA,A1,101 FT HILL CIRCLE,NA,10301,1,0,1,5809,1506,1920,1,A1,500000,45631,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,28,130,NA,A1,101 FT HILL CIRCLE,NA,10301,1,0,1,5809,1506,1920,1,A1,650000,45744,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,35,73,NA,A1,440 WESTERVELT AVENUE,NA,10301,1,0,1,2625,1412,1925,1,A1,475000,45806,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,37,76,NA,A1,67 SCRIBNER AVENUE,NA,10301,1,0,1,3300,2248,1920,1,A1,0,45818,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,38,20,NA,A5,150 BENZIGER AVENUE,NA,10301,1,0,1,2585,1350,1999,1,A5,560000,45616,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,38,34,NA,A1,126 BENZIGER AVENUE,NA,10301,1,0,1,2500,1518,1930,1,A1,0,45582,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,41,4,NA,A1,48 LAYTON AVENUE,NA,10301,1,0,1,2498,1472,2010,1,A1,610000,45707,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,42,9,NA,S1,413 JERSEY STREET,NA,10301,1,1,2,2650,3696,1920,1,S1,480000,45861,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,42,63,NA,A1,101 SCRIBNER AVENUE,NA,10301,1,0,1,3400,1240,1920,1,A1,600000,45828,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,42,69,NA,A2,109 SCRIBNER AVENUE,NA,10301,1,0,1,3400,1872,1920,1,A2,333500,45832,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,43,67,NA,A1,145 WINTER AVENUE,NA,10301,1,0,1,2500,1915,2017,1,A1,570000,45869,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,44,19,NA,A1,N/A HENDRICKS AVENUE,NA,10301,1,0,1,2500,1484,2024,1,A1,616041,45903,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,47,102,NA,S1,400 JERSEY STREET,NA,10301,1,1,2,1675,1216,1930,1,S1,400000,45777,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,52,35,NA,A1,103 YORK AVENUE,NA,10301,1,0,1,2616,1456,1925,1,A1,0,45580,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,54,13,NA,A1,83 HIGHVIEW AVENUE,NA,10301,1,0,1,11550,1839,1899,1,A1,1000,45897,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,54,20,NA,A1,73 HIGHVIEW AVENUE,NA,10301,1,0,1,6894,1752,1910,1,A1,0,45618,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,54,26,NA,A2,61 HIGHVIEW AVENUE,NA,10301,1,0,1,9750,1040,1955,1,A2,545000,45628,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,54,43,NA,A1,150 NORTHVIEW COURT,NA,10301,1,0,1,2400,1660,2001,1,A1,567000,45839,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,54,50,NA,A1,40 NORTHVIEW COURT,NA,10301,1,0,1,4300,1660,2001,1,A1,535000,45653,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,55,92,NA,A1,19 PARK PLACE,NA,10301,1,0,1,7200,1944,1899,1,A1,0,45805,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,57,17,NA,A1,68 PARK PLACE,NA,10301,1,0,1,5200,1656,1930,1,A1,0,45649,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,58,26,NA,A1,111 FRANKLIN AVENUE,NA,10301,1,0,1,4500,1672,1905,1,A1,709000,45707,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,59,56,NA,A1,34 FILLMORE STREET,NA,10301,1,0,1,2700,1644,1920,1,A1,0,45769,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,60,1,NA,A1,66 EADIE PLACE,NA,10301,1,0,1,5125,1672,2022,1,A1,760000,45702,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,61,14,NA,A1,22 VAN BUREN STREET,NA,10301,1,0,1,4859,1792,1899,1,A1,464000,45692,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,61,32,NA,A1,58 VAN BUREN STREET,NA,10301,1,0,1,2775,1216,1940,1,A1,0,45630,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,63,17,NA,A1,75 PENDLETON PLACE,NA,10301,1,0,1,3990,1330,1920,1,A1,545000,45597,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,64,195,NA,A1,55 KIRBY COURT,NA,10301,1,0,1,2160,1028,1920,1,A1,0,45880,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,64,219,NA,A5,29 DUANE COURT,NA,10301,1,0,1,1050,1125,1991,1,A5,458500,45567,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,66,1,NA,A1,108 FRANKLIN AVENUE,NA,10301,1,0,1,2700,1520,2001,1,A1,650000,45589,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,66,103,NA,A1,161 WEST BUCHANAN STREET,NA,10301,1,0,1,5900,1496,1935,1,A1,0,45852,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,66,139,NA,A1,184 FILLMORE STREET,NA,10301,1,0,1,2725,1200,2002,1,A1,0,45782,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,84,79,NA,A5,113 PENDLETON PLACE,NA,10301,1,0,1,2000,1240,1943,1,A5,525000,45686,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,84,99,NA,A5,20 CLYDE PLACE,NA,10301,1,0,1,1940,1240,1943,1,A5,410000,45638,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,84,420,NA,A5,245 FRANKLIN AVENUE,NA,10301,1,0,1,1900,1240,1943,1,A5,325000,45723,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,85,25,NA,A5,48 BUTLER TERRACE,NA,10301,1,0,1,2300,1451,2016,1,A5,0,45800,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,86,4,NA,A5,178 PROSPECT AVENUE,NA,10301,1,0,1,2500,2000,2002,1,A5,0,45566,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,86,80,NA,A1,271 LAFAYETTE AVENUE,NA,10301,1,0,1,7550,1440,1910,1,A1,730000,45684,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,87,69,NA,A2,143 ALDEN PLACE,NA,10301,1,0,1,5900,1814,1935,1,A2,770000,45699,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,96,140,NA,A5,106 ROBERT LANE,NA,10301,1,0,1,1530,1190,1998,1,A5,485000,45716,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,96,231,NA,A5,66 ARNOLD STREET,NA,10301,1,0,1,2420,1240,1950,1,A5,0,45740,2025
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,105,1,NA,A1,N/A PINE STREET,NA,10301,1,0,1,2618,1246,2024,1,A1,580000,45747,2025
